x_current, y_current, x_speed, y_speed, theta, azimuth
0.0 0.0 0.0 0.0 0.0 0.7853981633974483
0.0 0.0 -0.0 -0.0 0.0 0.7853981633974483
0.0 0.0 -0.0 -0.0 0.0 0.7853981633974483
0.0009773197675744334 1.1238343265913154e-05 -0.01644921072229162 -0.00018915188527215916 0.011498639777844929 0.7853981633974483
0.002931959302723301 3.371502979773946e-05 -0.02622977556503903 -0.0003016200340645613 0.011498639777844929 0.7863652004929739
0.003909085238213604 5.619023042661299e-05 -0.01089190705686974 -0.00025052839909663847 0.022997279555689865 0.7883050202980564
0.005861786708793856 0.00014606726085235474 -0.01851195014083759 -0.0008520499068162583 0.045994559111379715 0.7892663777235294
0.005861786708793856 0.00014606726085235474 -0.0 -0.0 0.045994559111379715 0.7911483662277154
0.008789095117800638 0.0003145532680403685 -0.021583251947957658 -0.0012422592480025507 0.05749319888922465 0.7911483662277154
0.011714272689247006 0.0005166874600195763 -0.019148183968367698 -0.0013231684572234136 0.06899183866706957 0.7939503547802117
0.013660776657450562 0.0006962514195778327 -0.011256379281139681 -0.0010383950236055154 0.09198911822275942 0.7967339161353146
0.017544496945022567 0.00114480507647892 -0.020727459997002647 -0.002393936043663691 0.1149863977784493 0.7985507734355894
0.02142821723259457 0.0015933587333800073 -0.018996948660078852 -0.0021940691297229766 0.1149863977784493 0.802108635820908
0.02433694665525517 0.0019632441234787557 -0.013242318920719335 -0.0016839449766771388 0.12648503755629423 0.8056976229344106
0.025305041337057854 0.00209767966757506 -0.004137701175602819 -0.000574586473106419 0.13798367733413916 0.8083721497032559
0.028204496008734807 0.0025343542179563066 -0.011658123003391 -0.0017557803784705043 0.14948231711198412 0.8092548605547567
0.030130260368449412 0.002869842734387837 -0.007265110751636697 -0.001265659121523347 0.17247959666767398 0.8118762106353868
0.033012929578668984 0.0034062570150628114 -0.010275552922095142 -0.0019121005315845656 0.18397823644551892 0.8135814131885217
0.037783685917828616 0.004465449945385646 -0.01616720360442356 -0.003589407327373948 0.21847415577905374 0.8161141765532485
0.04063864308268028 0.005133837290360194 -0.009167855857129285 -0.0021463295179682254 0.22997279555689867 0.8201721389063721
0.04348572613427427 0.005835007849772263 -0.008739648125449 -0.002152372745766886 0.2414714353347436 0.8225889109308099
0.04537253054453006 0.006345977546763891 -0.0055270707822037074 -0.0014967983260390204 0.2644687148904335 0.8249814943452136
0.04819373706831728 0.007144924232219431 -0.007900895791716803 -0.002237480472166187 0.27596735466827843 0.8265299814594375
0.05100557048831176 0.007976257423101485 -0.007545408118611126 -0.002230839196642261 0.28746599444612336 0.828824314345513
0.052866885943057995 0.008573438879383605 -0.004811849617029175 -0.00154382609051071 0.3104632740018132 0.8310926695640211
0.05380091545748852 0.008861308805954265 -0.0023153056881987737 -0.0007135822456925072 0.29896463422396824 0.8325561747176462
0.056592888639607875 0.009757080990377446 -0.0066798686919272345 -0.0021431583254985136 0.3104632740018132 0.8333053557342018
0.05843997957619193 0.01039690595534323 -0.004263220603466288 -0.0014767626862480126 0.3334605535575031 0.8355203491504146
0.061199397386087165 0.01138843780379439 -0.006159841545886944 -0.0022133940906873518 0.344959193335348 0.8369471459758456
0.06211534217683801 0.011729502854404225 -0.001971397437645998 -0.0007340778326733556 0.35645783311319296 0.8390562317816646
