x_current, y_current, x_speed, y_speed, theta, azimuth
0.0 0.0 0.0 0.0 0.0 0.7853981633974483
0.0 0.0 -0.0 -0.0 0.0 0.7853981633974483
0.0019547687622336386 0.0 -0.04084620048479818 -0.0 0.0 0.7853981633974483
0.004886728064956939 3.371502979773947e-05 -0.04270879815255853 -0.000491114730344892 0.011498639777844932 0.787356758260178
0.007815780270827317 0.00016853057543635215 -0.03210006109764567 -0.001477470167052194 0.04599455911137973 0.7902751348168275
0.011716017032755809 0.00043804283140862915 -0.03465798877875222 -0.0023949194147395276 0.06899183866706958 0.7931068098469365
0.01657679351201637 0.0009428771903274571 -0.036926719597160144 -0.0038351643804949305 0.10348775800060439 0.7968144012785441
0.01851594646045677 0.0011894674503932895 -0.013090153923322386 -0.0016645950815019246 0.12648503755629428 0.8013095221087566
0.022381886022692705 0.0017717001842349513 -0.02375005971544389 -0.0035768955966367735 0.14948231711198412 0.8030710908469728
0.026233414742121916 0.0024426772170980126 -0.021232793150107464 -0.0036989771036591355 0.172479596667674 0.8065153411148569
0.02815917910183652 0.002778165733529543 -0.0097173442342011 -0.0016928641265693332 0.17247959666767404 0.8098863712846678
0.03104184831205609 0.003314580014204518 -0.013551219472916461 -0.0025216447381694266 0.183978236445519 0.8115834796527042
0.03391815905429906 0.003884104877680793 -0.012511767675320262 -0.0024773967125599635 0.19547687622336393 0.8141040468929233
0.03773476412562677 0.004731459221939061 -0.015445626650736755 -0.003429204383921259 0.2184741557790538 0.8166020464897602
0.040589721290478435 0.00539984656691361 -0.010906972847117299 -0.002553482312360016 0.22997279555689876 0.8198515121995585
0.04437483129690035 0.0063783279895795846 -0.01365060733400124 -0.0035287919404631634 0.2529700751125886 0.8222677057213778
0.04720503791228404 0.007144782535067028 -0.009554290167934274 -0.002587418561003697 0.26446871489043355 0.8254048591570834
0.05002624443607126 0.007943729220522567 -0.009077204045387435 -0.002570603046646321 0.2759673546682785 0.8277355076265693
0.053762362493793334 0.009095208926805206 -0.011440037694894118 -0.00352584448383588 0.29896463422396835 0.8300406420823743
0.05655433567591269 0.009990981111228387 -0.008145968945925305 -0.0026135395725384036 0.3104632740018133 0.8330252621809711
0.0602485175490808 0.011270631041159955 -0.01030307865581502 -0.003568945529118282 0.33346055355750315 0.8352396734601267
0.06300793535897603 0.012262162889611117 -0.007389643599967059 -0.0026552945160373607 0.3449591933353481 0.8380998784112668
0.06483186044129498 0.012965311670376789 -0.004677905076087274 -0.0018033982221497414 0.367956472891038 0.840219496019543
0.06755543958443422 0.014051423408236619 -0.006717433069453728 -0.0026787849816664877 0.3794551126688829 0.8415809935548811
0.07026635014306276 0.015168780110089812 -0.0063752912797127555 -0.00262770544567765 0.39095375244672786 0.8435906798738134
0.07205601669273294 0.015955046321239747 -0.004046867792181342 -0.001777937575337446 0.41395103200241773 0.845570010618097
0.07205601669273294 0.015955046321239747 -0.0 -0.0 0.41395103200241773 0.8468357144473571
0.07472677785958053 0.01716523508573846 -0.0056447331598322775 -0.002557769947166596 0.42544967178026255 0.8468357144473571
0.07738344724804701 0.018406053290168537 -0.0054377364573479905 -0.0025397373178847986 0.43694831155810754 0.8486997072369535
0.07913506989383479 0.019273773879164704 -0.003467089001302611 -0.0017175300385314442 0.4599455911137974 0.8505311940729259
