x_current, y_current, x_speed, y_speed, theta, azimuth
0.0 0.0 0.0 0.0 0.0 0.7853981633974483
0.0009773197675744336 1.1238343265913154e-05 -0.03863721049650798 -0.0004442949470619696 0.011498639777844929 0.7853981633974483
0.002931959302723301 3.371502979773947e-05 -0.0477425601026848 -0.0005489986968738948 0.011498639777844929 0.7863652004929739
0.003909085238213604 5.6190230426613e-05 -0.017235945915260825 -0.0003964497598556933 0.022997279555689865 0.7883050202980564
0.005861786708793856 0.00014606726085235474 -0.02760076561847494 -0.0012703810022370175 0.045994559111379715 0.7892663777235294
0.007811905089758102 0.0002808233888384933 -0.02242077263077758 -0.0015493092807459515 0.06899183866706958 0.7911483662277154
0.009762023470722348 0.0004155795168246318 -0.01929779409686862 -0.0013335067432582977 0.06899183866706958 0.7929905434603527
0.012684683445644997 0.0006513351679660318 -0.024957193918869112 -0.002013165935651099 0.08049047844491451 0.7948404292174659
0.015604439397950332 0.0009206811073034164 -0.02189278818576718 -0.0020195981085179425 0.09198911822275942 0.7975935530492245
0.016578659389591216 0.0009992663243505496 -0.00660224364536081 -0.0005325683668170813 0.08049047844491451 0.8003275404912407
0.01852296998129544 0.0012012000679180808 -0.011947518561479168 -0.0012408548098004017 0.10348775800060435 0.8012549806425244
0.021435760196974445 0.001537615310593896 -0.016136657120796226 -0.001863717267398063 0.1149863977784493 0.803066626573356
0.02337762034076045 0.0017618921390444397 -0.00991978886894178 -0.0011456946544500704 0.11498639777844931 0.8057613694646597
0.025313809704365815 0.002030763227237049 -0.009233712218234685 -0.0012822497111290674 0.1379836773341392 0.807567681062297
0.028213264376042768 0.0024674377776182956 -0.012842339153601182 -0.0019341301419617738 0.14948231711198412 0.8093312030171139
0.030139028735757373 0.002802926294049826 -0.007812990202383394 -0.0013611055156717833 0.17247959666767398 0.8119526484825759
0.03397410972541467 0.0035622927786848587 -0.014712186487562059 -0.0029130913700347615 0.19547687622336385 0.813657920089127
0.03684368170175599 0.004164852923945522 -0.010102195901206382 -0.0021212852229772956 0.20697551600120878 0.8169855416247082
