x_current, y_current, x_speed, y_speed, theta, azimuth
0.0 0.0 0.0 0.0 0.0 0.7853981633974483
0.0 0.0 -0.0 -0.0 0.0 0.7853981633974483
0.001954768762233638 0.0 -0.048504696943860656 -0.0 0.0 0.7853981633974483
0.003909020633214244 4.4950401257747056e-05 -0.03519796646038191 -0.0008096002052473365 0.022997279555689865 0.787356758260178
0.005861722103794496 0.0001348274316834888 -0.027730663008375293 -0.0012763597920521495 0.045994559111379715 0.7892775532401333
0.007811840484758742 0.0002695835596696273 -0.022573858529586554 -0.0015598877477632073 0.06899183866706958 0.7911595431029974
0.009758344452962298 0.0004491475192278837 -0.019318178737472876 -0.001782091751272501 0.09198911822275942 0.7930017225581732
0.011704848421165854 0.0006287114787861402 -0.01671850139730318 -0.001542272894285753 0.09198911822275943 0.7948030865328078
0.016565624900426415 0.001133545837704968 -0.037198172219509 -0.0038633571211331833 0.10348775800060435 0.7966121443546094
0.01947841511610542 0.0014699610803807835 -0.019856788900961393 -0.0022933771271688216 0.1149863977784493 0.8011070065566325
0.02335079384331615 0.002007703256766002 -0.024092605437182574 -0.003345646434720711 0.13798367733413913 0.803789863151806
0.025286983206921517 0.0022765743449586115 -0.010983169880115717 -0.001525190093995835 0.13798367733413916 0.8072930651460798
0.02818643787859847 0.002713248895339858 -0.01488436295091865 -0.0022416706709694847 0.1494823171119841 0.8090563837549638
0.033010174445254926 0.0034965567829416005 -0.023042556949733815 -0.0037417915260968947 0.16098095688982905 0.8116775117810323
0.03397305662511223 0.0036643010411573657 -0.004288635141338832 -0.0007471255939626581 0.17247959666767398 0.8160204757817605
0.03780813761476952 0.004423667525792398 -0.01598010673135028 -0.003164146338865835 0.19547687622336385 0.8168818675000348
0.04162474268609723 0.005271021870050666 -0.014904238710878547 -0.0033090066128146182 0.21847415577905374 0.8202405810704968
0.04447969985094889 0.0059394092150252134 -0.0105565497157922 -0.0024714431177802884 0.22997279555689867 0.8235221220926556
0.048264809857370805 0.0069178906376911875 -0.013214809434859025 -0.0034161346735345813 0.25297007511258857 0.8259625321057806
0.05202641855575377 0.00798315288496524 -0.012473430505039984 -0.003532391504923844 0.27596735466827843 0.8291320737347992
0.05390722290494525 0.008515784008602267 -0.005901579710265866 -0.0016712876241825215 0.27596735466827843 0.8322189351541545
0.055775281933806285 0.009091523861743587 -0.005611792730136832 -0.0017295667173207127 0.29896463422396824 0.833773950243106
0.05951139999152836 0.010243003568026226 -0.010705239289562516 -0.0032993780181417892 0.29896463422396824 0.835278794666564
0.06044205771890148 0.010541594296167286 -0.0025540781107107344 -0.000819446312404078 0.3104632740018132 0.8383115091965687
0.06324414626219303 0.011405204075879265 -0.007399271950738269 -0.002280471698406718 0.29896463422396824 0.8390598206797325
0.06789743489905863 0.012898157716584566 -0.011668982734912478 -0.0037438576492752583 0.3104632740018132 0.841360532616183
0.06883146441348914 0.013186027643155226 -0.0022542714816135624 -0.0006947713705579074 0.29896463422396824 0.8451604794558263
0.07069952344235018 0.013761767496296545 -0.00435765498018555 -0.0013430387367695965 0.29896463422396824 0.8459411813931318
0.07349149662446955 0.014657539680719726 -0.006280006309647215 -0.0020148671220093254 0.3104632740018132 0.8475086128362608
0.07627298529837277 0.015585355833310362 -0.006062150751822171 -0.002022140675873121 0.32196191377965816 0.8498303132902502
